0
0
13
17
7
0
0
12
0
0
0
13
0
0
0
1
13
2
0
6
9
18
0
19
0
7
9
11
0
0
8
0
7
4
1
9
16
7
7
15
15
0
0
0
0
10
0
1
0
0
0
9
0
0
0
14
0
9
1
0
0
0
0
3
7
0
0
5
0
9
6
1
0
0
8
0
0
0
0
8
0
0
7
0
0
0
6
0
0
3
0
3
0
8
0
3
0
1
0
6
1
0
0
0
7
3
0
0
0
0
0
0
6
0
0
0
0
6
8
0
0
0
7
0
6
0
0
0
9
0
0
0
0
0
0
0
0
6
0
0
0
3
0
0
0
0
3
8
0
7
3
8
0
0
1
7
0
0
0
0
0
1
0
0
0
0
0
0
7
0
0
0
0
0
7
0
0
0
0
0
0
9
0
3
0
0
0
0
0
0
7
9
0
1
0
7
0
0
7
1
0
0
9
7
0
0
0
9
7
0
0
9
8
6
0
0
0
9
3
9
1
0
0
0
0
0
6
0
9
0
0
7
6
0
0
7
0
0
1
1
0
9
0
0
0
9
0
0
0
0
0
0
0
7
7
0
0
0
9
0
9
0
0
0
0
0
0
0
7
0
0
0
3
0
0
7
0
0
6
0
7
0
0
7
0
0
0
9
0
1
0
0
0
0
0
0
0
0
7
0
8
9
0
9
0
0
0
0
0
0
0
9
0
0
0
0
0
0
9
0
0
0
0
6
0
0
7
9
0
0
9
0
0
0
0
0
3
0
0
8
9
0
0
0
0
0
0
6
0
7
0
7
0
6
6
0
0
7
0
0
0
0
0
0
0
0
0
0
0
6
7
0
0
0
0
7
0
0
0
0
5
0
0
0
9
0
0
0
0
3
14
0
0
1
3
0
0
0
1
7
1
3
0
5
0
0
6
0
0
0
0
0
0
0
0
6
0
0
0
0
6
0
0
0
6
0
0
0
0
0
0
0
0
1
6
0
7
0
7
3
0
3
0
0
0
0
6
0
8
0
8
5
3
9
3
0
0
0
0
1
7
0
9
0
0
0
0
6
9
0
5
0
1
0
0
6
0
0
9
6
1
0
3
0
0
9
3
7
0
0
3
9
5
0
7
0
6
0
9
0
1
0
1
3
0
7
0
0
6
0
0
0
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
3
5
0
0
0
0
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
5
0
3
0
0
7
0
0
0
0
0
0
0
3
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
6
7
0
0
6
5
0
3
3
0
0
0
0
0
0
5
0
3
0
0
0
0
0
0
0
0
0
0
0
3
0
3
0
6
3
0
3
0
3
0
0
0
0
3
0
0
6
5
6
0
0
0
0
0
0
0
0
0
0
3
0
6
0
3
0
0
0
0
5
0
0
0
0
0
0
0
7
1
0
6
7
0
0
0
0
6
0
6
0
3
0
0
0
0
3
0
0
7
0
0
0
0
6
8
0
0
6
5
0
5
0
5
0
0
0
0
3
0
0
6
0
0
1
0
0
0
3
0
5
0
0
0
0
0
0
0
0
6
0
6
0
0
3
0
0
0
3
1
1
0
7
0
0
0
3
0
0
0
6
6
0
0
0
0
0
0
0
0
0
0
0
0
3
0
7
0
0
0
0
0
1
0
3
0
7
0
0
0
0
0
0
1
0
0
5
0
0
0
7
0
0
0
0
1
0
0
0
0
3
0
0
0
0
0
3
1
6
0
0
0
0
0
0
0
0
0
0
0
1
0
6
7
0
0
0
0
3
5
0
0
7
0
0
9
0
0
0
0
3
0
0
5
0
5
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
0
0
0
0
0
0
0
6
0
6
6
0
0
0
0
5
0
3
0
0
0
0
7
0
7
7
0
9
7
0
5
6
0
1
0
5
0
0
0
0
0
6
0
0
6
0
6
0
0
0
0
0
9
5
0
9
9
0
0
5
0
0
0
9
0
9
1
0
0
0
9
7
0
6
3
0
7
7
0
5
0
6
0
0
0
6
0
0
0
1
0
0
0
7
0
0
7
0
0
5
6
0
0
5
9
6
7
0
0
7
5
0
0
0
0
0
0
0
0
5
7
5
0
0
0
0
5
7
9
0
0
0
9
0
9
0
0
0
5
5
0
0
9
0
9
0
6
0
0
9
7
5
0
0
0
0
0
0
0
9
0
1
3
0
0
9
6
0
0
0
0
0
0
0
0
0
0
0
0
1
9
9
1
0
0
0
0
0
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
0
0
